User1_ID,User2_ID,alpha,R_sum_bitsHz,score
1444,572,0.9968597888946533,15.072577248976852,0.8458179235458374
299,1136,0.9977468848228455,15.686705786244993,0.8457960486412048
145,1135,0.9967677593231201,15.392066880380328,0.8457908034324646
744,1839,0.9974181652069092,15.094150107344376,0.8457006812095642
843,1119,0.9955547451972961,15.371241981767717,0.8455080986022949
333,955,0.9975653886795044,16.353619440694743,0.8454936146736145
59,942,0.9956873059272766,16.034533390454254,0.8454393148422241
799,861,0.9976860284805298,15.875542101426417,0.8450730443000793
607,302,0.9938451647758484,16.00486328647747,0.8448376059532166
1629,981,0.9970352649688721,15.357310886708497,0.8447603583335876
1095,354,0.9973656535148621,15.828747057240685,0.8446685671806335
1831,542,0.9963428378105164,15.036904188540216,0.8446359038352966
398,416,0.9961386322975159,15.620457643824707,0.8445302844047546
899,540,0.9955692887306213,16.073359623121508,0.8444777727127075
1467,1406,0.9967160224914551,15.784909761358495,0.8444040417671204
52,1195,0.9963793158531189,16.939496043381936,0.8439614772796631
211,266,0.996976375579834,16.14338458913101,0.8439034819602966
1442,958,0.9963476061820984,14.883775847247982,0.8435137867927551
603,1243,0.997177004814148,15.74767784670382,0.8433589339256287
98,285,0.9936289191246033,14.715611003702808,0.8432697653770447
520,1712,0.9988364577293396,16.43128148543828,0.8431454300880432
1500,361,0.9976654052734375,15.859980313826213,0.8425628542900085
1951,1287,0.9971781969070435,16.18039146063242,0.84247225522995
202,626,0.9969528913497925,15.595452265004926,0.8421707153320312
960,763,0.9981579184532166,15.664055053176392,0.8421569466590881
1391,1843,0.9949312806129456,15.127010572382973,0.842088520526886
513,891,0.997665286064148,15.396349742463212,0.8419266939163208
1796,785,0.9957239627838135,14.941394643196041,0.8416895270347595
704,283,0.9956132173538208,14.8339958773742,0.8415648937225342
25,944,0.997226893901825,15.240379732997749,0.8414251208305359
1972,566,0.9961872696876526,15.76937005451465,0.841191291809082
787,1116,0.9960269927978516,15.694013713173586,0.8411182761192322
9,1889,0.9981264472007751,15.960100713993466,0.8409450054168701
543,1522,0.9965901374816895,15.182126904066928,0.8408929705619812
1639,1187,0.996760904788971,15.479726984486964,0.8408634066581726
1943,924,0.994598388671875,15.110292115635776,0.8405270576477051
72,181,0.9962639212608337,15.506064112005065,0.8399502038955688
359,1964,0.9936516284942627,16.404571066197168,0.8394436836242676
134,789,0.9935958981513977,14.674560660366838,0.839291512966156
1489,429,0.9961689114570618,14.869427928974822,0.8390296697616577
1114,321,0.9978012442588806,16.180811629269645,0.8388923406600952
